customer_id,first_name,order_id,title,order_date,order_year,order_month,order_day,order_weekday,is_weekend,title_length,total_orders_x,recency_days_x,word_count,recency_days_y,total_orders_y,recency_days,is_churn,total_orders
25,Garrek,7500,Lützen 1632 : climax of the Thirty Years war,2022-10-03 04:11:18.696012,2022,10,3,0,0,44,53,27,9,27,52,27,0,52
1,Ursola,7501,A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),2022-12-04 14:53:58.324812,2022,12,4,6,1,77,61,27,14,27,61,27,0,61
1,Ursola,7502,A Star Called Henry,2024-03-31 03:22:50.731212,2024,3,31,6,1,19,61,27,4,27,61,27,0,61
1,Ursola,7503,The Heidi Chronicles,2024-04-04 04:41:40.526412,2024,4,4,3,0,20,61,27,3,27,61,27,0,61
1,Ursola,7504,Butterfly Suits (Disney's Little Einsteins),2023-12-21 22:30:07.944012,2023,12,21,3,0,43,61,27,5,27,61,27,0,61
2,Ruthanne,7505,Dooby Dooby Moo,2023-11-26 11:09:31.588812,2023,11,26,6,1,15,73,38,3,38,69,38,0,69
2,Ruthanne,7506,Timequake,2024-01-17 21:21:00.571212,2024,1,17,2,0,9,73,38,1,38,69,38,0,69
2,Ruthanne,7507,Fear and Trembling/Repetition,2022-08-26 18:19:00.129612,2022,8,26,4,0,29,73,38,3,38,69,38,0,69
2,Ruthanne,7508,Fundamentals of Heat and Mass Transfer [with IHT/FEHT 3.0 CD with User Guide Set],2022-03-03 05:46:47.275212,2022,3,3,3,0,81,73,38,14,38,69,38,0,69
3,Reidar,7509,The Intelligence of Evil or the Lucidity Pact,2024-01-05 04:12:40.948812,2024,1,5,4,0,45,69,28,8,28,66,28,0,66
3,Reidar,7510,Absolute Trust in the Goodness of the Earth: New Poems,2022-08-13 09:42:18.859212,2022,8,13,5,1,54,69,28,10,28,66,28,0,66
3,Reidar,7511,Truckers (Bromeliad Trilogy  #1),2024-04-14 22:22:52.920012,2024,4,14,6,1,32,69,28,4,28,66,28,0,66
3,Reidar,7512,The Scarlet Gang of Asakusa,2024-05-01 01:53:24.859212,2024,5,1,2,0,27,69,28,5,28,66,28,0,66
4,Rich,7513,Doctor Faustus,2022-11-15 16:41:15.124812,2022,11,15,1,0,14,62,37,2,37,59,37,0,59
4,Rich,7514,The Key to Midnight,2022-12-11 23:56:44.385612,2022,12,11,6,1,19,62,37,4,37,59,37,0,59
4,Rich,7515,Witch Grass,2023-12-29 20:36:34.008012,2023,12,29,4,0,11,62,37,2,37,59,37,0,59
5,Carline,7517,The Other Boleyn Girl,2024-10-12 02:15:25.051212,2024,10,12,5,1,21,65,53,4,53,63,53,0,63
5,Carline,7518,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,2024-09-21 12:06:05.985612,2024,9,21,5,1,67,65,53,11,53,63,53,0,63
5,Carline,7519,Inattentional Blindness,2023-12-18 08:31:51.912012,2023,12,18,0,0,23,65,53,2,53,63,53,0,63
5,Carline,7520,Le Chef-D'Œuvre Inconnu,2022-07-27 06:50:00.408012,2022,7,27,2,0,23,65,53,3,53,63,53,0,63
6,Kandy,7521,Frankenstein,2022-09-29 09:02:07.608012,2022,9,29,3,0,12,66,28,1,28,63,28,0,63
6,Kandy,7522,Harry Potter and the Chamber of Secrets (Harry Potter  #2),2024-04-15 10:13:02.721612,2024,4,15,0,0,58,66,28,10,28,63,28,0,63
6,Kandy,7523,I Love Everybody (and Other Atrocious Lies),2024-12-17 09:03:54.139212,2024,12,17,1,0,43,66,28,7,28,63,28,0,63
6,Kandy,7524,The Spider's House,2023-07-30 15:24:40.804812,2023,7,30,6,1,18,66,28,3,28,63,28,0,63
7,Jermain,7525,Sensual Phrase  Vol. 3,2024-01-05 19:55:45.691212,2024,1,5,4,0,22,65,63,4,63,63,63,0,63
7,Jermain,7526,Personal Finance for Dummies,2023-01-29 20:33:07.252812,2023,1,29,6,1,28,65,63,4,63,63,63,0,63
7,Jermain,7527,The Arden Shakespeare Complete Works,2022-11-19 12:41:56.654412,2022,11,19,5,1,36,65,63,5,63,63,63,0,63
7,Jermain,7528,Secrets of New York (Call of Cthulhu RPG),2024-02-12 18:01:29.851212,2024,2,12,0,0,41,65,63,8,63,63,63,0,63
8,Nolly,7529,Shutting Out the Sky: Life in the Tenements of New York  1880-1924,2024-01-29 07:08:17.342412,2024,1,29,0,0,66,68,23,12,23,65,23,0,65
8,Nolly,7530,Incident at Vichy,2023-01-03 09:53:33.211212,2023,1,3,1,0,17,68,23,3,23,65,23,0,65
8,Nolly,7531,All I Want is Everything (Gossip Girl  #3),2024-03-01 16:46:37.569612,2024,3,1,4,0,42,68,23,8,23,65,23,0,65
8,Nolly,7532,Feast: Food to Celebrate Life,2023-11-24 18:15:52.036812,2023,11,24,4,0,29,68,23,5,23,65,23,0,65
9,Phebe,7533,Le Nom de la rose,2022-02-27 22:34:02.606412,2022,2,27,6,1,17,61,25,5,25,59,25,0,59
9,Phebe,7534,The Neil Gaiman Audio Collection,2024-12-05 01:03:21.422412,2024,12,5,3,0,32,61,25,5,25,59,25,0,59
9,Phebe,7535,A Redwall Winter's Tale,2022-02-17 08:43:34.862412,2022,2,17,3,0,23,61,25,4,25,59,25,0,59
9,Phebe,7536,Magician: Apprentice (The Riftwar Saga  #1),2023-09-27 06:11:10.545612,2023,9,27,2,0,43,61,25,6,25,59,25,0,59
10,Euell,7537,The Cat's Fancy,2023-08-08 19:24:18.110412,2023,8,8,1,0,15,62,35,3,35,62,35,0,62
10,Euell,7538,American Government: Continuity and Change,2023-07-10 21:16:36.273612,2023,7,10,0,0,42,62,35,5,35,62,35,0,62
10,Euell,7539,Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,2024-01-12 03:56:49.166412,2024,1,12,4,0,85,62,35,15,35,62,35,0,62
10,Euell,7540,Almond Cookies & Dragon Well Tea,2022-05-22 23:38:22.785612,2022,5,22,6,1,32,62,35,6,35,62,35,0,62
11,Teriann,7541,The Face,2023-07-16 00:01:20.952012,2023,7,16,6,1,8,78,33,2,33,76,33,0,76
11,Teriann,7542,Unweaving the Rainbow: Science  Delusion and the Appetite for Wonder,2024-08-17 06:31:31.982412,2024,8,17,5,1,68,78,33,10,33,76,33,0,76
11,Teriann,7543,The Art of Fullmetal Alchemist: The Anime,2024-05-12 20:27:02.472012,2024,5,12,6,1,41,78,33,7,33,76,33,0,76
11,Teriann,7544,Where the Sidewalk Ends: Poems and Drawings,2024-12-12 04:07:51.422412,2024,12,12,3,0,43,78,33,7,33,76,33,0,76
12,Filmer,7545,From the Age of Discovery to a World at War (America: The Last Best Hope #1),2024-08-15 04:40:30.542412,2024,8,15,3,0,76,64,61,16,61,62,61,0,62
12,Filmer,7546,Pedro Páramo,2024-11-14 22:14:54.609612,2024,11,14,3,0,12,64,61,2,61,62,61,0,62
12,Filmer,7547,The Year of Magical Thinking,2023-06-29 02:07:44.712012,2023,6,29,3,0,28,64,61,5,61,62,61,0,62
12,Filmer,7548,Un train d'or pour la Crimée,2024-03-25 15:12:58.718412,2024,3,25,0,0,28,64,61,6,61,62,61,0,62
13,Daisey,7549,The Adventures of Jimmy Skunk,2024-09-30 07:18:19.118412,2024,9,30,0,0,29,58,32,5,32,58,32,0,58
13,Daisey,7550,Killer (Fearless  #12),2023-03-02 11:56:52.161612,2023,3,2,3,0,22,58,32,3,32,58,32,0,58
921,Eugenie,3421,The Illuminati,2023-04-09 20:46:18.936012,2023,4,9,6,1,14,5,560,2,560,5,560,1,5
62,Heywood,7346,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,2023-09-02 03:32:02.308812,2023,9,2,5,1,73,51,259,14,259,49,259,1,49
614,Thorstein,3114,The Season: A Candid Look at Broadway,2022-06-15 02:50:13.425612,2022,6,15,2,0,37,5,339,7,339,5,339,1,5
182,Randal,4727,The Beatles Complete - Updated Edition,2022-06-20 06:45:13.646412,2022,6,20,0,0,38,27,106,6,106,27,106,0,27
165,Sigfried,5860,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),2022-09-19 20:27:45.412812,2022,9,19,0,0,72,22,98,13,98,22,98,0,22
129,Gordan,129,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),2022-02-13 08:24:03.019212,2022,2,13,6,1,72,29,29,13,29,28,29,0,28
24,Raul,7194,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),2023-08-03 07:46:39.816012,2023,8,3,3,0,72,57,71,13,71,56,71,0,56
1400,Dedie,3900,The Mystery in the Rocky Mountains,2024-12-05 16:32:33.182412,2024,12,5,3,0,34,4,40,6,40,4,40,0,4
1025,Eleanora,3525,Programming in C,2022-07-28 01:33:34.612812,2022,7,28,3,0,16,5,828,3,828,5,828,1,5
845,Cesaro,845,Aliens: Original Sin,2023-02-10 03:28:26.136012,2023,2,10,4,0,20,7,133,3,133,7,133,0,7
1450,Fianna,3950,Algorithms in C  Parts 1-4: Fundamentals  Data Structures  Sorting  Searching,2024-08-02 09:58:44.942412,2024,8,2,4,0,77,4,165,10,165,4,165,0,4
77,Bernhard,6406,The Prophet,2022-02-12 07:09:24.993612,2022,2,12,5,1,11,39,29,2,29,38,29,0,38
37,Travus,6847,After the Funeral,2024-06-11 04:12:25.828812,2024,6,11,1,0,17,43,46,3,46,42,46,0,42
24,Raul,5296,The Four Loves,2022-04-17 14:23:19.041612,2022,4,17,6,1,14,57,71,3,71,56,71,0,56
1649,Lezley,1649,Divine Conspiracy: Rediscovering Our Hidden Life in God,2024-06-08 11:45:46.795212,2024,6,8,5,1,55,2,220,8,220,2,220,1,2
1932,Dolf,1932,Agatha Christie: An Autobiography,2023-09-24 17:58:03.355212,2023,9,24,6,1,33,2,478,4,478,2,478,1,2
1599,Jeffry,1599,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,2024-03-08 01:07:45.547212,2024,3,8,4,0,70,2,312,13,312,2,312,1,2
43,La verne,7270,Empires of the Monsoon: A History of the Indian Ocean and Its Invaders,2024-11-13 08:14:10.747212,2024,11,13,2,0,70,40,62,13,62,40,62,0,40
1092,Celia,1092,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),2024-08-31 23:24:24.014412,2024,8,31,5,1,81,4,136,17,136,4,136,0,4
688,Gloriane,3188,The Little House,2023-07-30 16:28:13.032012,2023,7,30,6,1,16,6,260,3,260,6,260,1,6
924,Mavra,924,Mystical Paths (Starbridge  #5),2024-03-08 16:15:20.788812,2024,3,8,4,0,31,4,312,4,312,4,312,1,4
187,Miner,5947,Glittering Images (Starbridge  #1),2024-01-29 14:08:32.836812,2024,1,29,0,0,34,26,330,4,330,26,330,1,26
1750,Maxie,1750,Glittering Images (Starbridge  #1),2022-01-01 16:13:24.235212,2022,1,1,5,1,34,3,1109,4,1109,3,1109,1,3
911,Hope,3411,The Reverse of the Medal (Aubrey & Maturin #11),2024-04-05 06:32:17.947212,2024,4,5,4,0,47,5,284,9,284,4,284,1,4
468,Sargent,2468,Spares,2022-05-04 21:08:16.104012,2022,5,4,2,0,6,8,619,1,619,8,619,1,8
1091,Roxana,1091,Girls' Night In,2023-02-14 11:45:29.169612,2023,2,14,1,0,15,5,548,3,548,5,548,1,5
20,Kali,2520,Ocean Star Express,2022-11-07 17:41:28.372812,2022,11,7,0,0,18,53,57,3,57,51,57,0,51
1415,Dudley,3915,Ocean Star Express,2022-06-12 08:47:42.484812,2022,6,12,6,1,18,5,368,3,368,5,368,1,5
67,Arlene,4266,Ocean Star Express,2023-03-16 17:03:53.851212,2023,3,16,3,0,18,51,33,3,33,50,33,0,50
25,Garrek,5299,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,2022-06-03 04:41:34.651212,2022,6,3,4,0,72,53,27,14,27,52,27,0,52
15,Lonnie,5257,A Small Pinch of Weather,2024-05-28 18:38:25.924812,2024,5,28,1,0,24,50,69,5,69,49,69,0,49
214,Sal,4842,The Princess of the Chalet School,2022-05-30 18:01:39.787212,2022,5,30,0,0,33,16,58,6,58,16,58,0,16
28,Rob,4110,The One Minute Minute Sales Person,2024-11-24 17:30:31.732812,2024,11,24,6,1,34,47,51,6,51,46,51,0,46
65,Noelle,6959,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,2022-01-16 13:45:13.502412,2022,1,16,6,1,67,50,79,10,79,48,79,0,48
78,Lotte,5512,Dreamland (Dreamland  #1),2023-04-20 18:18:42.504012,2023,4,20,3,0,25,41,25,3,25,40,25,0,40
200,Benedict,5998,Dreamland (Dreamland  #1),2022-11-01 14:35:13.396812,2022,11,1,1,0,25,24,326,3,326,23,326,1,23
210,Letisha,6030,Partners in Crime (Tommy and Tuppence #2),2022-06-16 03:30:44.980812,2022,6,16,3,0,41,15,34,7,34,15,34,0,15
1289,Sly,3789,Hallowe'en Party (Hercule Poirot  #39),2023-08-16 15:26:41.678412,2023,8,16,2,0,38,6,368,5,368,6,368,1,6
109,Hermon,5635,Mrs. McGinty's Dead (Hercule Poirot  #30),2024-08-15 12:19:48.340812,2024,8,15,3,0,41,33,35,6,35,33,35,0,33
1,Ursola,7102,Mrs. McGinty's Dead (Hercule Poirot  #30),2024-05-27 21:45:31.617612,2024,5,27,0,0,41,61,27,6,27,61,27,0,61
141,Tracey,6663,Mrs. McGinty's Dead (Hercule Poirot  #30),2023-09-27 03:05:58.036812,2023,9,27,2,0,41,28,52,6,52,28,52,0,28
1465,Germaine,3965,The Metaphysical Club,2024-02-04 03:33:40.632012,2024,2,4,6,1,21,6,345,3,345,6,345,1,6
30,Matthiew,6218,The Lord of the Rings (The Lord of the Rings  #1-3),2023-03-15 07:43:48.484812,2023,3,15,2,0,51,46,49,11,49,46,49,0,46
1802,Ulrike,1802,The Lord of the Rings (The Lord of the Rings  #1-3),2022-10-11 04:37:15.105612,2022,10,11,1,0,51,3,826,11,826,3,826,1,3
337,Chiquita,2837,The Lord of the Rings / The Hobbit,2023-11-27 12:53:50.923212,2023,11,27,0,0,34,8,252,8,252,8,252,1,8
12,Filmer,7546,Complete Works of Oscar Wilde,2024-11-14 22:14:54.609612,2024,11,14,3,0,29,64,61,5,61,62,61,0,62
321,Stephine,5162,Complete Works of Oscar Wilde,2022-08-21 16:29:13.684812,2022,8,21,6,1,29,12,27,5,27,12,27,0,12
772,Tybalt,772,Roverandom,2024-02-26 11:36:31.675212,2024,2,26,0,0,10,4,323,1,323,4,323,1,4
24,Raul,7493,Tales from the Perilous Realm,2022-07-12 03:34:23.659212,2022,7,12,1,0,29,57,71,5,71,56,71,0,56
29,Rafaello,6213,The Solace Of Leaving Early,2022-03-03 22:19:40.248012,2022,3,3,3,0,27,43,70,5,70,42,70,0,42
120,Monro,6578,How to Be Alone,2022-02-08 06:52:32.644812,2022,2,8,1,0,15,29,108,4,108,28,108,0,28
274,Mortimer,5022,Out of the Silent Planet (The Space Trilogy  #1),2024-09-03 06:48:28.392012,2024,9,3,1,0,48,12,133,9,133,11,133,0,11
50,Melisse,4198,The Real Trial of Oscar Wilde,2022-10-09 15:50:51.038412,2022,10,9,6,1,29,53,141,6,141,52,141,0,52
76,Randall,2076,The Real Trial of Oscar Wilde,2022-01-15 07:24:11.544012,2022,1,15,5,1,29,41,91,6,91,39,91,0,39
39,Ulrica,39,I Can Read With My Eyes Shut!,2023-09-11 21:50:05.419212,2023,9,11,0,0,29,42,29,7,29,41,29,0,41
93,Frannie,93,The Return of the King (The Lord of the Rings  #3),2024-08-04 16:13:46.612812,2024,8,4,6,1,50,40,140,11,140,38,140,0,38
1127,Jennilee,3627,If I Don't Write It Nobody Else Will: An Autobiography,2022-10-24 21:10:06.350412,2022,10,24,0,0,54,4,813,10,813,4,813,1,4
11,Teriann,6144,Reading Lolita in Tehran,2022-10-26 23:33:29.371212,2022,10,26,2,0,24,78,33,4,33,76,33,0,76
245,Kaela,4935,Reading Lolita in Tehran,2024-11-28 03:35:50.404812,2024,11,28,3,0,24,15,33,4,33,15,33,0,15
40,Natty,4157,Where Rainbows End,2024-06-02 18:16:01.800012,2024,6,2,6,1,18,44,42,3,42,43,42,0,43
895,Fidela,3395,Where Rainbows End,2024-03-31 00:47:28.862412,2024,3,31,6,1,18,4,289,3,289,4,289,1,4
261,Walton,4981,The Known World,2024-07-22 13:39:43.368012,2024,7,22,0,0,15,15,53,3,53,14,53,0,14
150,Dyann,5799,The Mandarins,2022-02-26 04:19:14.932812,2022,2,26,5,1,13,24,70,2,70,24,70,0,24
144,Nickolai,5775,Naked Lunch: The Restored Text,2022-01-01 13:26:27.796812,2022,1,1,5,1,30,26,45,5,45,26,45,0,26
30,Matthiew,5319,Naked Lunch: The Restored Text,2024-04-12 16:58:08.078412,2024,4,12,4,0,30,46,49,5,49,46,49,0,46
1608,Rachael,1608,Angela's Ashes,2023-08-11 02:49:12.081612,2023,8,11,4,0,14,3,522,2,522,3,522,1,3
108,Orv,5631,Angela's Ashes,2023-07-25 16:04:42.897612,2023,7,25,1,0,14,28,79,2,79,28,79,0,28
51,Ignacius,4202,Heart Songs and Other Stories,2022-05-03 04:16:45.028812,2022,5,3,1,0,29,49,35,5,35,48,35,0,48
1,Ursola,7501,Heart Songs and Other Stories,2022-12-04 14:53:58.324812,2022,12,4,6,1,29,61,27,5,27,61,27,0,61
89,Bennie,5554,Winter Cottage,2024-01-16 17:20:14.750412,2024,1,16,1,0,14,41,45,2,45,39,45,0,39
254,Bobette,4961,The Voyage of the “Dawn Treader” (The Chronicles of Narnia  #3),2022-10-06 11:53:57.806412,2022,10,6,3,0,63,13,234,11,234,13,234,1,13
130,Franciskus,4519,Reason in History,2022-02-04 19:59:26.616012,2022,2,4,4,0,17,29,96,3,96,27,96,0,27
959,Aron,3459,Nicomachean Ethics,2024-03-17 17:53:47.697612,2024,3,17,6,1,18,3,303,2,303,3,303,1,3
22,Alley,4085,The Elements of Style,2024-08-03 12:04:48.571212,2024,8,3,5,1,21,54,51,4,51,54,51,0,54
215,Kathi,2715,The Presocratics,2023-05-30 07:54:37.521612,2023,5,30,1,0,16,18,23,2,23,17,23,0,17
892,Lek,892,Philosophical Investigations,2022-06-12 21:29:13.137612,2022,6,12,6,1,28,3,795,2,795,3,795,1,3
251,Chrissy,2751,Spandau: The Secret Diaries,2023-11-01 00:45:54.945612,2023,11,1,2,0,27,11,352,4,352,11,352,1,11
39,Ulrica,5355,Spandau: The Secret Diaries,2022-04-18 12:20:19.012812,2022,4,18,0,0,27,42,29,4,29,41,29,0,41
449,Kathleen,2449,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,2023-05-29 20:19:09.172812,2023,5,29,0,0,73,6,218,9,218,5,218,1,5
10,Euell,7537,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,2023-08-08 19:24:18.110412,2023,8,8,1,0,73,62,35,9,35,62,35,0,62
204,Birgit,204,Rest Rabbit Rest (Sweet Pickles  #18),2024-08-29 18:44:00.292812,2024,8,29,3,0,37,18,138,6,138,18,138,0,18
57,Doyle,5425,Rest Rabbit Rest (Sweet Pickles  #18),2024-06-16 19:09:14.193612,2024,6,16,6,1,37,50,61,6,61,49,61,0,49
345,Jeniece,2845,Where the Red Fern Grows with Connections,2022-11-19 13:25:34.228812,2022,11,19,5,1,41,11,222,7,222,11,222,1,11
279,Ardeen,5037,Where the Red Fern Grows with Connections,2024-08-30 23:56:19.675212,2024,8,30,4,0,41,16,136,7,136,15,136,0,15
14,Gusella,6153,Poppy's Return,2023-10-02 11:20:11.035212,2023,10,2,0,0,14,53,86,2,86,50,86,0,50
100,Dud,7100,Diary of a Spider,2024-09-30 12:46:41.774412,2024,9,30,0,0,17,36,28,4,28,36,28,0,36
497,Ailina,2997,Diary of a Spider,2024-03-02 00:23:37.819212,2024,3,2,5,1,17,7,163,4,163,7,163,0,7
52,Levy,4207,On a Wicked Dawn (Cynster  #9),2024-09-07 11:28:56.606412,2024,9,7,5,1,30,42,102,6,102,40,102,0,40
117,Johnette,5667,The Lady Chosen (Bastion Club  #1),2023-07-05 10:50:59.102412,2023,7,5,2,0,34,34,27,6,27,34,27,0,34
70,Antonella,7379,The Lady Chosen (Bastion Club  #1),2024-07-23 10:03:46.478412,2024,7,23,1,0,34,47,67,6,67,44,67,0,44
523,Alida,3023,The Amazing Maurice and His Educated Rodents (Discworld  #28),2024-07-02 01:38:57.230412,2024,7,2,1,0,61,5,196,9,196,4,196,1,4
10,Euell,7137,Going Postal (Discworld  #33),2024-12-10 18:47:31.800012,2024,12,10,1,0,29,62,35,4,35,62,35,0,62
961,Carilyn,3461,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,2023-03-26 13:18:01.320012,2023,3,26,6,1,66,5,657,12,657,5,657,1,5
37,Travus,5346,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,2023-03-16 14:31:43.185612,2023,3,16,3,0,61,43,46,8,46,42,46,0,42
147,Andre,5786,The Modern Mind: An Intellectual History of the 20th Century,2022-07-15 11:33:35.592012,2022,7,15,4,0,60,35,204,10,204,32,204,1,32
242,Valerye,4926,Planet of the Apes: The Fall,2023-11-03 21:08:52.219212,2023,11,3,4,0,28,12,67,6,67,12,67,0,12
163,Ardra,5851,Planet of the Apes: Colony,2022-03-18 17:15:51.144012,2022,3,18,4,0,26,21,38,5,38,19,38,0,19
57,Doyle,4227,Last Chance Saloon,2024-11-14 20:34:48.513612,2024,11,14,3,0,18,50,61,3,61,49,61,0,49
888,Waylin,888,Barracuda 945 (Admiral Arnold Morgan  #6),2022-04-26 00:53:30.360012,2022,4,26,1,0,41,3,727,6,727,3,727,1,3
1203,Noreen,1203,Barracuda 945 (Admiral Arnold Morgan  #6),2022-07-03 14:03:02.270412,2022,7,3,6,1,41,5,86,6,86,5,86,0,5
50,Melisse,6300,A Year in the Life of William Shakespeare: 1599,2023-06-25 04:37:56.664012,2023,6,25,6,1,47,53,141,9,141,52,141,0,52
68,Renado,6371,A Year in the Life of William Shakespeare: 1599,2022-10-22 11:34:35.035212,2022,10,22,5,1,47,44,61,9,61,43,61,0,43
857,Joshuah,3357,The Art of the Novel,2022-08-06 02:24:44.145612,2022,8,6,5,1,20,5,465,5,465,5,465,1,5
757,Tyrus,3257,End Game (Dreamland  #8),2022-07-31 00:30:53.966412,2022,7,31,6,1,24,6,898,4,898,6,898,1,6
22,Alley,5287,Truckers (Bromeliad Trilogy  #1),2024-09-07 10:34:05.198412,2024,9,7,5,1,32,54,51,4,51,54,51,0,54
829,Bartholomew,829,Merry Christmas  Amelia Bedelia,2022-06-23 00:27:31.272012,2022,6,23,3,0,31,6,530,4,530,6,530,1,6
1298,Suzette,1298,Identity,2023-06-15 05:04:31.176012,2023,6,15,3,0,8,4,579,1,579,4,579,1,4
16,Debbi,7164,The Third Chimpanzee: The Evolution & Future of the Human Animal,2024-09-30 10:04:07.992012,2024,9,30,0,0,64,53,25,11,25,53,25,0,53
280,Isahella,2780,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),2024-03-29 02:55:57.297612,2024,3,29,4,0,58,14,268,8,268,14,268,1,14
20,Kali,7478,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle  #1-2  #4),2024-04-23 13:43:01.915212,2024,4,23,1,0,58,53,57,8,57,51,57,0,51
562,Eddi,3062,Where the Wild Things Are,2024-06-10 23:51:02.760012,2024,6,10,0,0,25,3,217,5,217,3,217,1,3
405,Bertrand,2405,Where the Wild Things Are,2023-01-08 15:40:10.209612,2023,1,8,6,1,25,7,93,5,93,7,93,0,7
160,Jonis,160,Where the Wild Things Are,2024-01-23 05:14:37.358412,2024,1,23,1,0,25,24,316,5,316,23,316,1,23
270,Merry,5009,Where the Wild Things Are,2022-06-09 17:55:29.044812,2022,6,9,3,0,25,12,103,5,103,12,103,0,12
44,Nicolina,4173,We Were Not Like Other People,2024-04-28 19:35:33.240012,2024,4,28,6,1,29,43,24,6,24,41,24,0,41
160,Jonis,5837,Lafcadio  the Lion Who Shot Back,2024-03-04 00:31:08.654412,2024,3,4,0,0,32,24,316,6,316,23,316,1,23
155,Alysa,5818,Sun  Moon  Star,2022-11-21 19:40:34.430412,2022,11,21,0,0,15,24,80,3,80,23,80,0,23
115,Zebulen,5657,Sun  Moon  Star,2023-11-28 03:21:43.857612,2023,11,28,1,0,15,29,88,3,88,26,88,0,26
232,Marti,4896,Sun  Moon  Star,2024-12-04 02:49:50.443212,2024,12,4,2,0,15,18,41,3,41,18,41,0,18
29,Rafaello,6216,The Dirt: Confessions of the World's Most Notorious Rock Band,2022-05-06 18:46:13.003212,2022,5,6,4,0,61,43,70,10,70,42,70,0,42
49,Lynda,49,The Moonspinners,2024-02-26 02:45:42.820812,2024,2,26,0,0,16,44,45,2,45,43,45,0,43
323,Chicky,5168,The Moonspinners,2022-06-20 10:30:31.358412,2022,6,20,0,0,16,16,198,2,198,16,198,1,16
1345,Gearard,1345,Small Wonder,2024-07-17 03:55:52.660812,2024,7,17,2,0,12,5,181,2,181,5,181,1,5
200,Benedict,6000,Small Wonder,2023-01-20 07:24:28.910412,2023,1,20,4,0,12,24,326,2,326,23,326,1,23
540,Tonya,540,Worlds Enough & Time: Five Tales of Speculative Fiction,2022-06-11 20:22:55.627212,2022,6,11,5,1,55,4,851,9,851,4,851,1,4
982,Analise,982,Worlds Enough & Time: Five Tales of Speculative Fiction,2022-06-06 08:44:16.852812,2022,6,6,0,0,55,3,850,9,850,3,850,1,3
101,Nicolette,5604,Household Saints,2022-04-12 18:30:58.718412,2022,4,12,1,0,16,29,116,2,116,28,116,0,28
10,Euell,7538,The Cheese Monkeys,2023-07-10 21:16:36.273612,2023,7,10,0,0,18,62,35,3,35,62,35,0,62
1042,Correy,1042,The Last Hero (Discworld #27; Rincewind #7),2023-10-04 13:04:36.849612,2023,10,4,2,0,43,5,468,7,468,5,468,1,5
50,Melisse,7300,Travels,2024-04-13 06:35:01.588812,2024,4,13,5,1,7,53,141,1,141,52,141,0,52
278,Gonzalo,5034,Caesar (Masters of Rome  #5),2024-12-17 02:14:28.632012,2024,12,17,1,0,28,12,28,5,28,11,28,0,11
971,Hagen,971,Amelia Bedelia Goes Camping,2023-08-15 16:51:59.668812,2023,8,15,1,0,27,3,518,4,518,3,518,1,3
1080,Marni,1080,Amelia Bedelia Goes Camping,2023-03-13 03:07:02.750412,2023,3,13,0,0,27,3,597,4,597,3,597,1,3
111,Olympe,5643,Amelia Bedelia Helps Out,2022-06-24 04:51:26.491212,2022,6,24,4,0,24,25,71,4,71,24,71,0,24
1315,Diana,1315,Amelia Bedelia Helps Out,2024-02-27 12:01:59.313612,2024,2,27,1,0,24,5,322,4,322,5,322,1,5
1716,Julissa,1716,Cryptonomicon,2024-08-26 08:53:11.236812,2024,8,26,0,0,13,3,141,1,141,3,141,0,3
1518,Pierson,1518,A Light in the Attic,2022-10-31 19:38:28.804812,2022,10,31,0,0,20,3,806,5,806,3,806,1,3
160,Jonis,5839,A Light in the Attic,2023-09-13 15:35:32.433612,2023,9,13,2,0,20,24,316,5,316,23,316,1,23
531,Ailina,531,Fragile Things: Short Fictions and Wonders,2022-10-03 07:27:40.891212,2022,10,3,0,0,42,5,571,6,571,5,571,1,5
296,Sosanna,2796,Fragile Things: Short Fictions and Wonders,2022-08-28 08:34:01.080012,2022,8,28,6,1,42,10,338,6,338,10,338,1,10
5,Carline,6117,The Lady in Question (Effingtons  #7),2023-08-15 06:36:32.740812,2023,8,15,1,0,37,65,53,6,53,63,53,0,63
